0,0.9765625,0.68359375,0.677490234,0.610351563,1.306152344,0.463867188
5,1.135253906,0.616455078,0.570678711,0.659179688,1.129150391,0.271606445
10,0.958251953,0.708007813,0.680541992,0.662231445,1.208496094,0.274658203
15,1.000976562,0.610351563,0.61340332,0.5859375,1.107788086,0.335693359
20,1.098632812,0.704956055,0.671386719,0.604248047,1.10168457,0.308227539
25,0.9765625,0.65612793,0.695800781,0.61340332,1.165771484,0.369262695
30,1.113891602,0.714111328,0.698852539,0.659179688,1.110839844,0.317382813
35,1.132202148,0.784301758,0.833129883,0.759887695,1.281738281,0.500488281
40,1.013183594,0.643920898,0.68359375,0.619506836,1.162719727,0.289916992
45,1.132202148,0.653076172,0.634765625,0.689697266,1.080322266,0.286865234
50,1.022338867,0.619506836,0.646972656,0.582885742,1.113891602,0.378417969
55,0.958251953,0.619506836,0.686645508,0.607299805,1.129150391,0.360107422
60,1.00402832,0.689697266,0.714111328,0.680541992,1.126098633,0.354003906
65,1.049804688,0.689697266,0.695800781,0.619506836,1.113891602,0.338745117
70,1.080322266,0.677490234,0.665283203,0.714111328,1.147460938,0.308227539
75,0.994873047,0.677490234,0.640869141,0.5859375,1.089477539,0.41809082
80,1.065063477,0.650024414,0.698852539,0.634765625,1.187133789,0.268554688
85,1.034545898,0.668334961,0.622558594,0.646972656,1.135253906,0.277709961
90,1.077270508,0.720214844,0.732421875,0.71105957,1.284790039,0.366210938
95,1.019287109,0.701904297,0.628662109,0.674438477,1.153564453,0.36315918
100,1.034545898,0.671386719,0.692749023,0.650024414,1.171875,0.314331055
105,1.022338867,0.686645508,0.628662109,0.640869141,1.138305664,0.354003906
110,1.04675293,0.704956055,0.741577148,0.698852539,1.220703125,0.427246094
115,1.07421875,0.68359375,0.668334961,0.704956055,1.205444336,0.283813477
120,1.119995117,0.741577148,0.704956055,0.747680664,1.196289062,0.354003906
125,1.037597656,0.671386719,0.698852539,0.601196289,1.220703125,0.289916992
130,1.168823242,0.735473633,0.686645508,0.71105957,1.187133789,0.430297852
135,1.058959961,0.640869141,0.662231445,0.662231445,1.211547852,0.415039063
140,1.147460938,0.717163086,0.729370117,0.698852539,1.263427734,0.384521484
145,0.9765625,0.601196289,0.674438477,0.5859375,1.147460938,0.338745117
150,1.037597656,0.717163086,0.622558594,0.650024414,1.196289062,0.311279297
155,1.062011719,0.671386719,0.769042969,0.622558594,1.223754883,0.36315918
160,1.065063477,0.631713867,0.726318359,0.604248047,1.135253906,0.26550293
165,1.010131836,0.723266602,0.729370117,0.628662109,1.229858398,0.381469727
170,1.07421875,0.747680664,0.729370117,0.686645508,1.19934082,0.311279297
175,1.031494141,0.665283203,0.717163086,0.619506836,1.171875,0.402832031
181,1.031494141,0.68359375,0.689697266,0.689697266,1.202392578,0.32043457
186,0.94909668,0.662231445,0.607299805,0.555419922,1.07421875,0.299072266
191,1.113891602,0.680541992,0.68359375,0.680541992,1.193237305,0.344848633
196,1.077270508,0.723266602,0.71105957,0.595092773,1.226806641,0.311279297
201,1.083374023,0.653076172,0.68359375,0.692749023,1.205444336,0.335693359
206,1.019287109,0.65612793,0.665283203,0.619506836,1.193237305,0.354003906
211,1.040649414,0.668334961,0.601196289,0.573730469,1.177978516,0.323486328
216,1.040649414,0.665283203,0.744628906,0.567626953,1.278686523,0.378417969
221,0.967407227,0.674438477,0.698852539,0.588989258,1.220703125,0.317382813
226,1.156616211,0.78125,0.814819336,0.729370117,1.254272461,0.482177734
231,1.07421875,0.637817383,0.704956055,0.622558594,1.181030273,0.350952148
236,1.00402832,0.695800781,0.720214844,0.634765625,1.153564453,0.372314453
241,1.104736328,0.75378418,0.741577148,0.769042969,1.254272461,0.360107422
246,1.010131836,0.610351563,0.643920898,0.668334961,1.150512695,0.302124023
251,1.013183594,0.662231445,0.68359375,0.659179688,1.19934082,0.299072266
256,1.080322266,0.643920898,0.668334961,0.674438477,1.19934082,0.402832031
261,1.037597656,0.698852539,0.665283203,0.604248047,1.205444336,0.314331055
266,1.052856445,0.723266602,0.735473633,0.665283203,1.275634766,0.32043457
271,0.973510742,0.640869141,0.71105957,0.616455078,1.181030273,0.326538086
276,1.040649414,0.747680664,0.668334961,0.680541992,1.190185547,0.369262695
281,1.07421875,0.619506836,0.674438477,0.668334961,1.202392578,0.366210938
286,1.019287109,0.640869141,0.671386719,0.650024414,1.181030273,0.277709961
291,1.013183594,0.619506836,0.701904297,0.564575195,1.174926758,0.299072266
296,1.022338867,0.756835938,0.668334961,0.628662109,1.181030273,0.366210938
301,0.973510742,0.714111328,0.680541992,0.634765625,1.275634766,0.360107422
306,1.000976562,0.735473633,0.677490234,0.650024414,1.248168945,0.338745117
311,1.043701172,0.543212891,0.640869141,0.582885742,1.098632812,0.357055664
316,1.068115234,0.750732422,0.71105957,0.625610352,1.263427734,0.436401367
321,1.086425781,0.762939453,0.662231445,0.692749023,1.174926758,0.405883789
326,1.132202148,0.820922852,0.756835938,0.75378418,1.254272461,0.369262695
331,1.022338867,0.68359375,0.765991211,0.595092773,1.245117188,0.384521484
336,1.007080078,0.689697266,0.686645508,0.619506836,1.266479492,0.335693359
341,1.016235352,0.601196289,0.646972656,0.622558594,1.141357422,0.354003906
346,1.00402832,0.68359375,0.729370117,0.619506836,1.211547852,0.286865234
351,1.052856445,0.701904297,0.692749023,0.689697266,1.156616211,0.335693359
356,1.025390625,0.65612793,0.750732422,0.625610352,1.232910156,0.350952148
361,1.019287109,0.628662109,0.634765625,0.537109375,1.113891602,0.296020508
366,1.065063477,0.714111328,0.643920898,0.662231445,1.260375977,0.329589844
371,1.019287109,0.619506836,0.631713867,0.637817383,1.123046875,0.360107422
376,1.007080078,0.643920898,0.698852539,0.579833984,1.260375977,0.369262695
381,1.049804688,0.744628906,0.732421875,0.723266602,1.324462891,0.509643555
386,1.040649414,0.692749023,0.729370117,0.659179688,1.184082031,0.341796875
391,1.135253906,0.747680664,0.732421875,0.741577148,1.24206543,0.372314453
396,1.019287109,0.643920898,0.640869141,0.622558594,1.156616211,0.405883789
401,1.055908203,0.714111328,0.735473633,0.717163086,1.181030273,0.305175781
406,1.022338867,0.723266602,0.726318359,0.628662109,1.229858398,0.411987305
411,1.162719727,0.735473633,0.714111328,0.723266602,1.266479492,0.366210938
416,1.037597656,0.668334961,0.637817383,0.643920898,1.165771484,0.338745117
421,1.07421875,0.662231445,0.78125,0.579833984,1.232910156,0.375366211
426,1.062011719,0.793457031,0.738525391,0.662231445,1.217651367,0.405883789
431,1.025390625,0.65612793,0.759887695,0.588989258,1.181030273,0.408935547
436,1.010131836,0.607299805,0.695800781,0.555419922,1.193237305,0.466918945
442,1.14440918,0.65612793,0.698852539,0.619506836,1.171875,0.375366211
447,1.095581055,0.793457031,0.75378418,0.704956055,1.263427734,0.369262695
452,1.071166992,0.689697266,0.744628906,0.674438477,1.324462891,0.476074219
457,1.052856445,0.650024414,0.668334961,0.640869141,1.171875,0.311279297
462,1.123046875,0.793457031,0.750732422,0.668334961,1.327514648,0.354003906
467,1.116943359,0.692749023,0.662231445,0.646972656,1.168823242,0.390625
472,1.055908203,0.704956055,0.698852539,0.653076172,1.205444336,0.357055664
477,1.016235352,0.692749023,0.668334961,0.595092773,1.205444336,0.354003906
482,0.952148438,0.643920898,0.595092773,0.552368164,1.196289062,0.36315918
487,1.098632812,0.756835938,0.708007813,0.708007813,1.19934082,0.341796875
492,1.055908203,0.607299805,0.695800781,0.674438477,1.208496094,0.46081543
497,1.019287109,0.582885742,0.674438477,0.588989258,1.083374023,0.335693359
502,1.00402832,0.762939453,0.750732422,0.598144531,1.226806641,0.396728516
507,1.058959961,0.604248047,0.677490234,0.521850586,1.205444336,0.36315918
512,1.086425781,0.65612793,0.704956055,0.665283203,1.257324219,0.280761719
517,0.997924805,0.662231445,0.71105957,0.604248047,1.239013672,0.341796875
522,1.037597656,0.61340332,0.689697266,0.592041016,1.214599609,0.366210938
527,1.013183594,0.653076172,0.698852539,0.598144531,1.245117188,0.283813477
532,1.025390625,0.640869141,0.634765625,0.616455078,1.174926758,0.332641602
537,1.095581055,0.772094727,0.796508789,0.695800781,1.239013672,0.427246094
542,1.007080078,0.701904297,0.704956055,0.628662109,1.226806641,0.347900391
547,1.007080078,0.704956055,0.659179688,0.576782227,1.272583008,0.338745117
552,1.083374023,0.680541992,0.68359375,0.646972656,1.217651367,0.378417969
557,1.025390625,0.701904297,0.662231445,0.592041016,1.165771484,0.378417969
562,1.022338867,0.692749023,0.741577148,0.622558594,1.342773438,0.408935547
567,1.092529297,0.698852539,0.723266602,0.701904297,1.254272461,0.372314453
572,1.010131836,0.662231445,0.741577148,0.607299805,1.232910156,0.396728516
577,0.970458984,0.616455078,0.619506836,0.595092773,1.135253906,0.314331055
582,1.083374023,0.741577148,0.708007813,0.628662109,1.251220703,0.347900391
587,1.013183594,0.799560547,0.717163086,0.708007813,1.275634766,0.329589844
592,1.159667969,0.784301758,0.747680664,0.671386719,1.220703125,0.360107422
597,1.062011719,0.723266602,0.637817383,0.628662109,1.211547852,0.372314453
602,1.065063477,0.668334961,0.671386719,0.616455078,1.19934082,0.299072266
607,1.226806641,0.784301758,0.723266602,0.805664063,1.263427734,0.378417969
612,1.147460938,0.729370117,0.848388672,0.659179688,1.327514648,0.457763672
617,1.098632812,0.796508789,0.769042969,0.720214844,1.19934082,0.350952148
622,1.065063477,0.839233398,0.80871582,0.668334961,1.312255859,0.411987305
627,1.083374023,0.701904297,0.692749023,0.622558594,1.217651367,0.338745117
632,1.14440918,0.833129883,0.75378418,0.723266602,1.315307617,0.378417969
637,1.000976562,0.671386719,0.689697266,0.601196289,1.220703125,0.283813477
642,1.00402832,0.729370117,0.677490234,0.588989258,1.196289062,0.250244141
647,1.049804688,0.701904297,0.671386719,0.653076172,1.19934082,0.357055664
652,1.043701172,0.708007813,0.714111328,0.576782227,1.217651367,0.296020508
657,1.095581055,0.836181641,0.784301758,0.71105957,1.336669922,0.466918945
662,1.083374023,0.790405273,0.747680664,0.741577148,1.33972168,0.439453125
667,1.068115234,0.68359375,0.689697266,0.659179688,1.306152344,0.323486328
672,1.037597656,0.665283203,0.668334961,0.619506836,1.239013672,0.311279297
677,1.058959961,0.665283203,0.71105957,0.582885742,1.153564453,0.350952148
682,1.110839844,0.790405273,0.799560547,0.695800781,1.336669922,0.448608398
687,1.016235352,0.68359375,0.680541992,0.640869141,1.257324219,0.256347656
692,1.080322266,0.747680664,0.726318359,0.619506836,1.248168945,0.384521484
697,1.052856445,0.668334961,0.686645508,0.643920898,1.190185547,0.256347656
702,0.94909668,0.616455078,0.650024414,0.549316406,1.126098633,0.271606445
707,1.062011719,0.775146484,0.708007813,0.598144531,1.226806641,0.341796875
712,1.016235352,0.698852539,0.735473633,0.579833984,1.181030273,0.36315918
717,1.080322266,0.738525391,0.738525391,0.616455078,1.29699707,0.350952148
722,0.982666016,0.692749023,0.735473633,0.573730469,1.171875,0.344848633
727,1.013183594,0.698852539,0.759887695,0.5859375,1.266479492,0.36315918
732,1.00402832,0.692749023,0.622558594,0.55847168,1.211547852,0.296020508
737,1.043701172,0.738525391,0.762939453,0.607299805,1.232910156,0.286865234
742,0.982666016,0.750732422,0.747680664,0.646972656,1.214599609,0.332641602
748,1.058959961,0.653076172,0.674438477,0.561523438,1.153564453,0.323486328
753,1.028442383,0.704956055,0.71105957,0.552368164,1.214599609,0.26550293
758,1.040649414,0.71105957,0.65612793,0.5859375,1.208496094,0.247192383
763,1.092529297,0.787353516,0.778198242,0.607299805,1.196289062,0.421142578
768,1.092529297,0.820922852,0.698852539,0.701904297,1.284790039,0.332641602
773,1.028442383,0.692749023,0.765991211,0.631713867,1.263427734,0.372314453
778,1.019287109,0.805664063,0.839233398,0.637817383,1.309204102,0.396728516
783,1.083374023,0.75378418,0.729370117,0.750732422,1.266479492,0.357055664
788,1.153564453,0.778198242,0.814819336,0.662231445,1.309204102,0.381469727
793,1.031494141,0.704956055,0.820922852,0.677490234,1.281738281,0.46081543
798,1.10168457,0.71105957,0.698852539,0.619506836,1.315307617,0.335693359
803,1.037597656,0.692749023,0.717163086,0.601196289,1.239013672,0.317382813
808,0.988769531,0.653076172,0.653076172,0.573730469,1.193237305,0.341796875
813,0.982666016,0.775146484,0.680541992,0.619506836,1.245117188,0.305175781
818,1.013183594,0.75378418,0.71105957,0.601196289,1.293945312,0.354003906
823,1.052856445,0.784301758,0.759887695,0.68359375,1.351928711,0.430297852
828,1.077270508,0.775146484,0.741577148,0.61340332,1.29699707,0.381469727
833,1.138305664,0.863647461,0.793457031,0.750732422,1.336669922,0.433349609
838,1.129150391,0.885009766,0.738525391,0.71105957,1.327514648,0.369262695
843,1.031494141,0.732421875,0.735473633,0.55847168,1.351928711,0.347900391
848,1.092529297,0.689697266,0.784301758,0.576782227,1.260375977,0.344848633
853,1.062011719,0.717163086,0.720214844,0.619506836,1.24206543,0.32043457
858,1.07421875,0.775146484,0.80871582,0.677490234,1.321411133,0.445556641
863,1.013183594,0.741577148,0.708007813,0.552368164,1.226806641,0.372314453
868,0.994873047,0.750732422,0.744628906,0.546264648,1.254272461,0.36315918
873,1.016235352,0.708007813,0.692749023,0.555419922,1.275634766,0.338745117
878,1.052856445,0.765991211,0.701904297,0.601196289,1.251220703,0.335693359
883,1.034545898,0.75378418,0.692749023,0.601196289,1.223754883,0.317382813
888,1.028442383,0.714111328,0.720214844,0.640869141,1.214599609,0.341796875
893,1.025390625,0.71105957,0.717163086,0.561523438,1.226806641,0.344848633
898,1.040649414,0.732421875,0.701904297,0.637817383,1.260375977,0.332641602
903,1.07421875,0.787353516,0.704956055,0.619506836,1.293945312,0.329589844
908,0.985717773,0.692749023,0.805664063,0.582885742,1.303100586,0.344848633
913,1.068115234,0.894165039,0.787353516,0.668334961,1.3671875,0.381469727
918,1.052856445,0.714111328,0.677490234,0.543212891,1.272583008,0.360107422
923,1.019287109,0.723266602,0.732421875,0.634765625,1.232910156,0.256347656
928,1.123046875,0.769042969,0.759887695,0.607299805,1.318359375,0.433349609
933,1.086425781,0.830078125,0.772094727,0.604248047,1.293945312,0.408935547
938,1.052856445,0.814819336,0.762939453,0.631713867,1.300048828,0.314331055
943,1.000976562,0.769042969,0.692749023,0.610351563,1.315307617,0.344848633
948,1.089477539,0.796508789,0.769042969,0.616455078,1.223754883,0.402832031
953,1.07421875,0.866699219,0.689697266,0.68359375,1.290893555,0.338745117
958,1.058959961,0.708007813,0.759887695,0.610351563,1.214599609,0.323486328
963,1.083374023,0.903320313,0.875854492,0.625610352,1.43737793,0.436401367
968,1.116943359,0.869750977,0.750732422,0.726318359,1.33972168,0.424194336
973,1.049804688,0.784301758,0.756835938,0.604248047,1.278686523,0.372314453
978,1.086425781,0.811767578,0.75378418,0.65612793,1.266479492,0.341796875
983,1.007080078,0.704956055,0.68359375,0.573730469,1.26953125,0.357055664
988,1.077270508,0.85144043,0.830078125,0.714111328,1.379394531,0.354003906
993,1.025390625,0.723266602,0.704956055,0.616455078,1.281738281,0.286865234
998,1.10168457,0.772094727,0.735473633,0.671386719,1.358032227,0.280761719
1003,1.037597656,0.796508789,0.784301758,0.653076172,1.235961914,0.372314453
1008,1.007080078,0.723266602,0.75378418,0.579833984,1.208496094,0.396728516
1013,1.086425781,0.863647461,0.65612793,0.698852539,1.263427734,0.286865234
1018,1.10168457,0.857543945,0.704956055,0.671386719,1.293945312,0.323486328
1023,1.062011719,0.860595703,0.756835938,0.668334961,1.300048828,0.323486328
1029,1.049804688,0.775146484,0.747680664,0.604248047,1.324462891,0.350952148
1034,1.168823242,0.805664063,0.714111328,0.625610352,1.266479492,0.350952148
1039,1.00402832,0.717163086,0.744628906,0.588989258,1.315307617,0.341796875
1044,1.104736328,0.863647461,0.701904297,0.631713867,1.309204102,0.390625
1049,1.04675293,0.738525391,0.698852539,0.576782227,1.254272461,0.335693359
1054,0.991821289,0.75378418,0.698852539,0.592041016,1.293945312,0.305175781
1059,1.135253906,0.894165039,0.833129883,0.692749023,1.361083984,0.427246094
1064,1.098632812,0.897216797,0.750732422,0.668334961,1.422119141,0.411987305
1069,1.092529297,0.744628906,0.717163086,0.650024414,1.284790039,0.415039063
1074,0.991821289,0.772094727,0.784301758,0.662231445,1.272583008,0.357055664
1079,1.126098633,0.869750977,0.918579102,0.653076172,1.382446289,0.521850586
1084,1.034545898,0.814819336,0.735473633,0.662231445,1.388549805,0.390625
1089,1.080322266,0.741577148,0.653076172,0.640869141,1.284790039,0.326538086
1094,1.037597656,0.78125,0.704956055,0.659179688,1.354980469,0.305175781
1099,1.034545898,0.805664063,0.78125,0.552368164,1.321411133,0.405883789
1104,1.10168457,0.827026367,0.756835938,0.646972656,1.318359375,0.384521484
1109,1.077270508,0.741577148,0.762939453,0.595092773,1.278686523,0.326538086
1114,1.049804688,0.799560547,0.720214844,0.540161133,1.300048828,0.26550293
1119,1.031494141,0.823974609,0.75378418,0.622558594,1.284790039,0.378417969
1124,1.098632812,0.747680664,0.778198242,0.637817383,1.300048828,0.296020508
1129,1.062011719,0.793457031,0.772094727,0.543212891,1.29699707,0.335693359
1134,1.010131836,0.790405273,0.738525391,0.631713867,1.254272461,0.344848633
1139,1.119995117,0.820922852,0.787353516,0.625610352,1.312255859,0.393676758
1144,1.028442383,0.790405273,0.729370117,0.582885742,1.312255859,0.354003906
1149,1.113891602,0.802612305,0.769042969,0.653076172,1.293945312,0.375366211
1154,1.126098633,0.756835938,0.765991211,0.561523438,1.278686523,0.360107422
1159,1.058959961,0.827026367,0.747680664,0.616455078,1.278686523,0.360107422
1164,1.141357422,0.805664063,0.80871582,0.65612793,1.351928711,0.29296875
1169,1.068115234,0.75378418,0.714111328,0.5859375,1.272583008,0.323486328
1174,0.958251953,0.769042969,0.784301758,0.543212891,1.336669922,0.387573242
1179,1.062011719,0.747680664,0.769042969,0.564575195,1.315307617,0.335693359
1184,1.071166992,0.759887695,0.732421875,0.561523438,1.275634766,0.323486328
1189,1.141357422,0.845336914,0.750732422,0.634765625,1.327514648,0.335693359
1194,1.07421875,0.747680664,0.71105957,0.567626953,1.309204102,0.286865234
1199,1.165771484,0.90637207,0.692749023,0.665283203,1.275634766,0.308227539
1204,1.129150391,0.842285156,0.729370117,0.671386719,1.303100586,0.250244141
1209,1.119995117,0.723266602,0.772094727,0.607299805,1.330566406,0.311279297
1214,1.165771484,0.765991211,0.708007813,0.698852539,1.284790039,0.299072266
1219,1.235961914,0.942993164,0.759887695,0.903320313,1.477050781,0.445556641
1224,1.226806641,0.87890625,0.854492188,0.891113281,1.516723633,0.433349609
1229,1.382446289,0.991821289,0.946044922,1.049804688,1.651000977,0.674438477
1235,1.416015625,1.013183594,0.9765625,1.04675293,1.669311523,0.75378418
1240,1.333618164,1.055908203,0.955200195,0.955200195,1.614379883,0.662231445
1245,1.348876953,1.000976562,0.961303711,0.927734375,1.675415039,0.71105957
1250,1.403808594,1.049804688,1.00402832,1.052856445,1.721191406,0.708007813
1255,1.275634766,1.062011719,0.9765625,0.942993164,1.7578125,0.631713867
1260,1.379394531,1.022338867,1.007080078,0.952148438,1.657104492,0.686645508
1265,1.373291016,1.107788086,1.052856445,1.016235352,1.754760742,0.686645508
1270,1.3671875,1.092529297,1.04675293,1.043701172,1.760864258,0.787353516
1275,1.452636719,1.171875,1.098632812,1.095581055,1.776123047,0.784301758
1280,1.330566406,1.022338867,1.010131836,1.00402832,1.73034668,0.698852539
1285,1.342773438,1.031494141,1.016235352,1.028442383,1.693725586,0.686645508
1290,1.333618164,1.007080078,1.043701172,0.994873047,1.727294922,0.723266602
1295,1.330566406,1.181030273,1.055908203,1.049804688,1.776123047,0.762939453
1300,1.3671875,1.129150391,1.065063477,1.016235352,1.803588867,0.765991211
1305,1.358032227,1.086425781,1.07421875,1.080322266,1.773071289,0.732421875
1310,1.452636719,1.071166992,1.025390625,1.07421875,1.712036133,0.75378418
1315,1.370239258,1.034545898,0.94909668,0.988769531,1.724243164,0.665283203
1320,1.391601562,1.037597656,1.016235352,1.083374023,1.696777344,0.787353516
1325,1.385498047,1.077270508,1.068115234,0.991821289,1.727294922,0.811767578
1330,1.3671875,1.141357422,1.07421875,1.04675293,1.797485352,0.75378418
1335,1.412963867,1.077270508,0.997924805,1.031494141,1.669311523,0.784301758
1340,1.315307617,1.110839844,1.071166992,0.988769531,1.702880859,0.769042969
1345,1.345825195,1.065063477,0.982666016,0.991821289,1.742553711,0.732421875
1350,1.345825195,1.065063477,1.025390625,0.994873047,1.763916016,0.756835938
1355,1.364135742,1.080322266,1.022338867,0.991821289,1.63269043,0.71105957
1360,1.406860352,1.071166992,1.049804688,1.055908203,1.718139648,0.839233398
1365,1.354980469,1.077270508,1.043701172,0.967407227,1.763916016,0.738525391
1370,1.312255859,1.095581055,1.052856445,0.936889648,1.708984375,0.732421875
1375,1.428222656,1.141357422,0.997924805,1.007080078,1.739501953,0.686645508
1380,1.284790039,1.123046875,1.10168457,1.028442383,1.815795898,0.820922852
1385,1.26953125,1.126098633,1.028442383,0.994873047,1.708984375,0.793457031
1390,1.290893555,1.080322266,1.016235352,0.955200195,1.727294922,0.799560547
1395,1.364135742,1.080322266,1.037597656,0.997924805,1.684570312,0.769042969
1400,1.373291016,1.098632812,1.092529297,1.025390625,1.763916016,0.805664063
1405,1.391601562,1.052856445,1.040649414,0.991821289,1.727294922,0.726318359
1410,1.321411133,1.031494141,1.016235352,0.961303711,1.754760742,0.729370117
1415,1.303100586,1.062011719,1.062011719,0.985717773,1.791381836,0.790405273
1420,1.348876953,1.123046875,1.104736328,0.988769531,1.770019531,0.805664063
1425,1.290893555,1.049804688,1.034545898,0.979614258,1.718139648,0.689697266
1430,1.351928711,1.07421875,0.946044922,1.010131836,1.763916016,0.708007813
1435,1.388549805,1.092529297,0.973510742,1.00402832,1.776123047,0.701904297
1440,1.391601562,1.049804688,1.098632812,1.000976562,1.736450195,0.708007813
1445,1.33972168,1.095581055,1.022338867,1.016235352,1.745605469,0.738525391
1450,1.373291016,1.141357422,1.022338867,1.010131836,1.760864258,0.741577148
1455,1.351928711,1.092529297,1.132202148,1.007080078,1.733398438,0.720214844
1460,1.473999023,1.196289062,1.07421875,1.089477539,1.763916016,0.793457031
1465,1.43737793,1.184082031,1.10168457,1.065063477,1.821899414,0.796508789
1470,1.403808594,1.107788086,1.058959961,1.113891602,1.78527832,0.735473633
1476,1.287841797,1.022338867,0.997924805,0.967407227,1.669311523,0.717163086
1481,1.324462891,1.058959961,1.028442383,0.9765625,1.678466797,0.695800781
1486,1.376342773,1.031494141,0.979614258,0.982666016,1.754760742,0.704956055
1491,1.449584961,1.092529297,1.016235352,0.994873047,1.766967773,0.732421875
1496,1.324462891,1.07421875,1.04675293,0.967407227,1.797485352,0.805664063
1501,1.251220703,1.019287109,0.973510742,0.930786133,1.644897461,0.726318359
1506,1.364135742,1.14440918,1.007080078,1.007080078,1.794433594,0.772094727
1511,1.370239258,1.019287109,1.022338867,0.924682617,1.721191406,0.692749023
1516,1.33972168,1.086425781,0.961303711,0.970458984,1.666259766,0.708007813
1521,1.345825195,1.025390625,0.973510742,0.921630859,1.678466797,0.695800781
1526,1.293945312,1.107788086,1.055908203,0.979614258,1.760864258,0.671386719
1531,1.358032227,1.049804688,1.007080078,0.955200195,1.739501953,0.708007813
1536,1.376342773,1.123046875,1.000976562,1.010131836,1.702880859,0.720214844
1541,1.379394531,1.123046875,0.985717773,1.025390625,1.724243164,0.735473633
1546,1.342773438,1.007080078,0.952148438,0.863647461,1.663208008,0.650024414
1551,1.376342773,1.043701172,1.068115234,1.000976562,1.739501953,0.744628906
1556,1.333618164,1.031494141,1.016235352,0.955200195,1.739501953,0.750732422
1561,1.33972168,1.083374023,1.028442383,0.997924805,1.733398438,0.805664063
1566,1.300048828,1.016235352,0.970458984,0.912475586,1.718139648,0.65612793
1571,1.345825195,1.007080078,0.997924805,0.939941406,1.733398438,0.680541992
1576,1.455688477,1.071166992,1.019287109,1.086425781,1.690673828,0.671386719
1581,1.364135742,1.040649414,1.007080078,0.924682617,1.733398438,0.732421875
1586,1.293945312,1.034545898,1.040649414,0.912475586,1.760864258,0.75378418
1591,1.278686523,1.010131836,0.973510742,0.897216797,1.724243164,0.71105957
1596,1.364135742,1.110839844,1.055908203,0.994873047,1.776123047,0.708007813
1601,1.370239258,0.921630859,1.010131836,0.891113281,1.672363281,0.646972656
1606,1.327514648,1.040649414,1.04675293,0.900268555,1.586914062,0.714111328
1611,1.412963867,1.107788086,1.065063477,0.955200195,1.693725586,0.756835938
1616,1.412963867,1.092529297,1.019287109,0.991821289,1.766967773,0.717163086
1621,1.434326172,1.150512695,1.034545898,1.065063477,1.736450195,0.689697266
1626,1.318359375,1.049804688,1.049804688,0.939941406,1.712036133,0.665283203
1631,1.406860352,1.135253906,1.019287109,0.997924805,1.702880859,0.646972656
1636,1.26953125,1.077270508,1.034545898,0.915527344,1.751708984,0.75378418
1641,1.315307617,1.119995117,1.065063477,0.970458984,1.809692383,0.750732422
